id,household_income,anychildren,broadband,hispanic,race,region
4534,1,0,1,0,white,MW
4474,5,1,0,0,white,MW
8201,3,1,1,0,white,MW
7667,4,1,1,0,white,MW
8448,6,0,1,0,white,S
8908,4,1,1,0,white,S
6686,1,1,1,0,white,NE
7056,3,1,1,0,white,MW
1512,4,1,1,0,white,MW
867,5,0,1,0,white,S
1008,2,1,1,0,white,S
7229,5,1,0,0,white,MW
2920,6,1,0,0,white,S
7433,2,0,1,0,white,S
5837,3,1,1,0,white,W
3662,4,1,1,0,black,S
6691,4,0,1,0,white,S
6766,3,0,1,1,white,S
5422,5,1,1,0,white,W
1349,7,0,1,0,white,MW
709,5,1,1,0,white,S
4959,4,1,1,0,white,MW
6982,4,0,1,0,white,MW
6654,1,1,1,0,asian,W
5862,5,1,1,0,white,W
6514,5,1,1,0,white,MW
5271,5,1,1,1,white,MW
4966,3,0,1,0,white,W
4504,7,1,1,1,white,W
9047,4,0,1,0,white,S
7217,1,1,1,0,white,S
5108,5,1,0,0,white,NE
2532,4,1,1,0,white,S
3749,2,1,1,1,white,W
9382,4,1,1,1,white,W
9430,7,1,1,0,white,S
6220,4,0,0,0,white,W
1826,3,1,1,0,white,MW
17,1,0,1,0,white,S
6966,5,1,1,0,white,S
5413,4,1,1,0,white,S
7020,4,1,1,0,white,MW
9332,6,1,1,0,white,NE
607,7,1,0,0,white,W
3390,7,1,1,1,white,MW
7176,5,1,1,0,white,NE
7920,1,0,1,0,white,S
7361,4,0,1,0,white,S
8674,4,1,1,0,white,MW
5529,2,0,1,0,white,W
4955,1,0,1,0,white,NE
4896,5,1,1,0,white,NE
6557,1,1,1,0,white,NE
7200,4,1,0,1,white,S
6080,4,0,1,0,white,NE
1086,7,1,1,0,white,NE
8815,1,1,1,0,white,W
4732,6,1,1,1,white,W
7264,5,0,1,0,white,S
106,6,0,1,0,white,MW
5014,5,1,1,0,white,W
7079,5,1,1,0,white,MW
3128,2,1,0,0,white,MW
6893,7,1,1,0,white,S
1718,5,0,1,1,white,W
2900,3,0,1,0,white,S
6577,6,1,1,0,white,NE
1093,7,0,1,0,white,S
9297,5,1,0,0,white,W
1013,3,0,1,1,white,S
3335,7,0,1,1,white,W
3310,4,0,1,0,white,MW
3153,1,0,0,1,white,S
4760,3,0,1,0,white,NE
5195,4,0,1,1,white,S
4097,1,1,1,1,white,NE
5773,4,1,1,0,white,S
9072,5,1,1,0,white,NE
7826,2,1,1,0,white,NE
1526,5,1,1,0,white,S
1119,5,0,1,0,asian,W
6858,6,1,0,0,white,NE
8298,3,1,1,0,white,S
5433,7,0,1,0,white,S
7614,5,1,1,0,white,MW
1120,5,1,1,0,white,S
632,7,1,1,0,white,S
1122,6,1,1,0,white,NE
1268,5,0,1,0,white,S
1249,5,1,1,0,white,W
854,2,0,1,0,black,S
9126,5,1,1,0,white,W
1772,6,0,1,0,white,W
3337,4,0,1,1,white,W
9773,3,0,1,0,white,W
3717,5,1,1,0,white,MW
640,5,1,1,1,white,S
2465,5,1,0,1,white,NE
6108,5,1,1,0,white,NE
8743,4,1,1,0,white,MW
3783,5,1,1,0,white,W
4086,4,1,1,0,white,MW
4738,4,1,1,0,white,W
3795,1,1,0,1,white,MW
8010,7,0,1,0,white,MW
5650,4,0,1,0,white,S
3743,7,1,1,1,white,W
6999,6,1,1,1,white,MW
2406,1,1,0,0,white,S
3038,4,1,1,0,white,S
9160,7,0,0,0,white,NE
7196,5,0,1,0,white,MW
2377,5,0,1,1,white,S
795,5,0,1,0,white,MW
5265,1,0,1,0,white,MW
3345,6,0,1,0,white,MW
164,4,1,1,0,white,S
4837,5,0,1,0,asian,NE
5562,6,0,1,0,white,W
3031,6,1,1,0,white,S
6955,4,1,1,0,white,S
2903,5,1,1,0,white,W
2089,4,1,0,0,white,W
3224,3,1,1,0,black,W
8482,7,1,0,1,white,S
8494,6,1,1,1,white,W
1502,5,1,1,0,white,W
1830,7,1,1,0,white,NE
2921,5,0,1,0,white,MW
3336,4,1,1,0,white,W
9866,3,0,0,0,white,S
9180,6,1,0,1,white,W
5791,5,1,1,0,white,MW
3859,7,1,1,0,white,MW
5263,5,1,1,0,white,MW
1694,3,1,1,0,white,MW
4877,1,0,1,0,white,S
4743,7,1,1,0,white,S
8983,2,0,1,0,asian,NE
1010,5,1,1,1,white,S
8423,5,0,1,0,white,W
2045,7,0,1,0,white,S
6603,3,1,1,0,white,W
4870,1,0,1,0,white,W
8076,6,1,0,0,white,W
2547,4,1,1,0,white,S
9199,5,1,1,0,white,NE
589,7,0,1,0,white,W
4866,5,1,1,1,white,NE
5860,7,1,1,0,white,S
9716,7,1,1,0,white,S
3116,2,0,1,0,white,S
5682,4,1,1,1,white,W
9503,5,0,1,0,white,NE
9830,5,1,1,0,white,MW
4722,6,0,1,0,white,W
1736,6,1,1,0,white,MW
3235,1,1,0,0,white,W
7845,1,1,1,0,white,MW
4054,3,1,1,0,white,NE
5016,4,1,1,0,white,S
8929,1,1,1,0,white,MW
2549,3,0,0,1,white,S
4843,7,1,1,0,white,MW
410,4,1,1,1,white,NE
7718,3,0,1,0,white,S
1601,4,1,1,1,white,W
8554,5,1,1,0,white,MW
5282,5,1,1,0,white,NE
6336,1,0,1,0,white,W
5408,5,0,0,0,white,MW
983,4,1,1,0,white,S
4919,1,1,1,0,black,S
1215,6,1,1,0,white,S
763,7,1,1,0,white,W
2691,1,1,1,0,white,MW
216,6,1,1,0,white,MW
6437,1,0,1,0,white,S
9521,7,1,1,0,white,S
7245,5,0,1,0,white,S
925,4,1,1,0,white,S
7607,5,0,1,0,white,NE
6772,1,1,0,0,white,NE
3992,6,1,1,0,white,W
8409,3,1,1,0,white,NE
3262,2,1,1,0,white,W
866,6,1,0,0,white,S
9016,4,1,1,1,white,W
5057,5,1,1,0,white,NE
868,1,1,1,0,white,NE
3271,7,1,1,0,white,NE
7303,6,1,1,1,white,S
2993,5,1,1,1,white,W
8998,3,1,1,0,white,MW
3996,6,0,0,1,white,S
9351,4,1,1,0,white,W
8595,5,0,1,0,white,S
2190,3,1,1,0,white,W
3431,5,1,0,0,white,W
2808,1,0,1,0,white,W
8004,6,1,0,0,white,S
8899,7,0,1,1,white,W
5177,4,1,1,0,white,MW
8725,5,1,1,0,white,W
1118,4,1,1,0,white,S
9395,7,0,1,0,white,S
7178,5,1,1,0,white,S
2426,4,1,1,0,white,MW
2750,4,0,1,1,white,S
7083,1,1,1,0,white,MW
3753,6,1,1,0,white,MW
2222,1,0,1,0,white,MW
6092,1,1,1,1,white,S
8895,5,1,1,0,white,S
1810,7,1,1,0,white,W
1200,7,1,1,1,white,W
9288,4,1,1,0,white,S
363,3,0,1,0,white,S
4822,1,0,0,0,white,NE
7014,7,1,1,0,white,S
3970,6,1,1,1,white,S
8969,7,1,1,0,white,NE
5602,6,1,1,0,white,S
3062,4,1,1,0,white,S
6738,5,1,1,0,white,NE
1345,7,1,1,0,white,NE
2106,6,0,1,0,white,S
1135,1,0,1,0,white,MW
3255,3,1,1,0,white,W
1872,5,1,1,0,white,S
3103,7,1,1,0,white,W
9407,5,1,1,0,white,NE
5959,6,0,1,0,white,MW
9560,6,1,1,0,white,NE
3329,4,1,1,0,white,S
9142,6,1,1,0,white,MW
5141,2,1,1,0,white,W
4705,3,1,1,0,white,W
554,3,0,1,0,white,MW
6553,2,0,1,1,white,S
8504,5,1,1,0,white,S
1045,1,1,1,0,white,S
4102,5,1,1,0,white,MW
9987,6,1,1,0,white,S
1306,7,1,1,0,white,MW
1818,4,1,1,0,white,S
4868,5,1,1,0,white,S
2905,5,1,1,0,white,W
2158,4,1,0,0,white,S
4269,5,1,1,0,black,S
9989,1,1,0,0,white,MW
8395,3,1,0,0,white,MW
9316,5,0,1,0,white,MW
6509,4,1,1,0,white,NE
1160,5,1,1,0,white,MW
6370,4,0,0,0,white,S
5882,2,1,1,0,white,MW
1489,3,1,1,0,white,S
8755,3,1,1,1,white,W
9690,1,1,1,0,white,W
7287,5,1,1,0,white,S
5026,6,1,1,0,white,S
8500,7,1,1,0,asian,W
9034,7,1,0,1,white,S
5836,4,1,1,0,white,S
347,5,0,1,0,white,W
5065,7,0,1,0,white,S
4853,4,0,1,0,white,W
1041,4,0,1,0,white,S
5693,5,1,1,0,white,NE
6763,2,1,1,0,white,NE
7501,2,1,1,0,white,S
2024,6,0,0,1,white,S
9885,3,1,1,0,black,MW
6100,2,0,1,0,white,W
9767,3,1,1,0,white,NE
5532,5,1,1,0,white,MW
6496,7,1,1,0,white,S
6023,5,1,1,0,white,MW
5863,6,0,1,0,white,W
196,5,1,1,0,white,MW
2922,2,0,1,0,white,S
3327,1,0,1,0,black,MW
4690,5,1,1,0,white,S
7856,2,1,1,0,white,MW
8238,6,1,1,0,white,W
2731,7,0,1,0,white,MW
9573,5,1,1,0,white,S
6473,4,0,0,0,white,S
2848,3,0,1,0,white,MW
8012,3,0,1,0,white,S
5730,1,0,1,0,white,W
2199,3,0,1,0,white,NE
8399,7,0,1,0,white,W
426,7,1,0,1,white,S
4443,4,1,1,1,white,NE
6049,1,1,1,0,white,S
7483,4,1,0,0,white,MW
3581,7,0,0,1,white,MW
1782,7,1,1,1,white,NE
5829,6,1,0,0,white,S
6964,7,1,1,0,white,S
8296,3,0,1,0,black,MW
2749,7,0,1,0,white,MW
9165,5,1,1,0,white,S
3434,7,1,1,1,white,W
137,7,0,1,1,white,W
5253,2,0,1,1,white,S
8122,5,1,1,1,white,S
6732,3,1,1,0,black,S
9152,3,1,1,0,white,S
256,7,1,1,0,white,MW
291,6,0,1,0,white,W
4270,4,1,1,0,white,S
1188,5,1,1,0,white,NE
2104,5,1,1,0,white,MW
1571,5,1,1,0,white,S
9729,5,0,1,0,white,S
9303,4,0,1,0,white,S
6622,5,0,1,0,white,W
5824,4,1,1,0,white,MW
7367,7,0,1,0,white,S
8412,1,1,0,1,white,W
603,4,0,1,0,white,NE
4827,4,0,1,1,white,MW
9905,4,0,1,0,white,S
1479,7,1,1,0,white,MW
1131,5,1,1,0,white,NE
8520,4,1,0,0,white,MW
5374,5,0,1,1,white,NE
3096,1,1,1,0,white,S
3699,7,0,1,0,white,S
8000,4,1,1,0,white,MW
835,2,1,0,0,white,MW
2860,4,1,0,0,white,S
4067,5,1,1,0,white,NE
7651,5,0,1,0,white,MW
3371,4,1,1,0,white,S
1472,3,1,1,0,white,S
6015,6,1,1,0,white,MW
9012,2,1,0,0,white,S
9434,3,0,1,0,white,NE
1445,3,1,1,0,white,MW
4767,4,1,1,0,white,S
3980,7,1,1,0,white,W
3734,2,1,0,0,white,S
7942,7,0,1,0,white,S
9527,5,1,1,0,white,S
1014,5,1,1,0,white,MW
1690,5,0,1,0,white,NE
3063,2,0,1,0,white,NE
2492,7,0,1,0,white,S
2240,7,0,1,0,white,MW
9290,4,1,1,0,white,S
9935,5,1,0,0,white,MW
863,2,1,1,0,black,S
6362,4,0,1,0,white,W
6899,5,1,1,0,white,NE
58,4,0,0,0,white,S
2637,7,1,1,0,white,S
7644,6,1,1,0,white,NE
3244,5,0,1,0,white,S
1299,5,1,1,0,white,S
8087,2,1,1,0,white,MW
8048,4,1,1,0,white,MW
1839,5,0,1,0,white,NE
327,3,1,1,0,white,MW
9993,5,0,1,0,white,NE
8101,3,1,1,0,white,MW
5153,6,1,0,0,white,S
5285,5,0,1,1,white,NE
355,5,0,0,0,white,MW
2244,6,1,1,0,white,MW
5972,1,0,1,0,white,W
5410,5,1,1,1,white,W
3443,6,0,1,0,white,NE
9091,5,0,0,0,white,MW
5960,5,0,1,0,white,W
6749,5,1,1,0,white,MW
4927,6,1,1,0,white,W
9659,5,1,1,0,white,NE
4871,5,1,1,0,white,W
5978,3,0,1,0,white,MW
2595,4,0,1,0,white,S
3494,4,0,1,0,white,S
8171,1,0,1,1,white,W
2385,6,1,1,0,white,W
9824,4,1,1,0,asian,S
4285,5,0,1,0,white,NE
6564,4,1,1,0,white,S
4725,5,0,0,0,white,S
2050,5,1,1,0,white,S
7908,3,0,0,0,white,S
5334,5,1,1,0,white,S
9210,5,1,0,1,white,S
2751,3,1,1,0,white,S
2233,5,1,1,0,white,S
5743,1,1,1,0,black,S
1720,4,0,1,0,white,S
7775,3,0,1,0,white,W
6192,7,0,0,0,white,W
6969,6,0,1,0,white,S
8079,4,0,1,1,white,MW
9108,6,0,1,0,white,MW
282,6,0,1,0,white,W
4037,4,1,1,0,white,S
7319,6,0,1,1,white,W
7736,7,0,1,0,white,W
2662,7,0,1,0,white,W
5502,7,0,1,0,white,MW
7168,6,0,1,0,white,W
8386,5,1,1,0,white,S
4243,7,0,1,0,white,NE
2308,4,0,1,0,white,S
8330,6,0,1,0,white,W
4647,7,1,1,0,white,S
6201,5,1,1,0,white,NE
819,5,0,1,0,white,W
1819,4,1,1,0,white,S
4789,7,0,1,0,white,NE
6120,5,1,1,0,white,S
1437,3,0,1,0,white,NE
1089,5,1,1,0,white,S
8553,4,1,1,0,white,NE
199,4,1,1,1,white,S
4217,2,1,1,0,white,MW
5160,4,0,1,1,white,MW
2189,6,1,1,0,white,NE
7730,4,0,1,0,white,MW
6962,6,0,1,0,white,MW
2340,7,0,1,0,white,W
3214,7,0,1,0,white,S
1554,6,1,1,1,white,W
6951,4,0,1,0,white,NE
700,5,1,0,0,white,MW
242,5,0,1,0,white,NE
6226,3,1,1,0,white,NE
4497,4,0,1,0,black,W
9502,5,1,1,0,white,S
6658,4,1,1,0,white,S
3609,7,1,1,0,white,MW
8249,3,0,1,0,white,NE
9874,4,0,1,1,white,W
8157,6,0,1,0,white,NE
5815,7,1,1,0,white,MW
1161,5,0,1,1,white,NE
3111,1,0,1,0,white,NE
8575,5,0,1,0,white,S
8862,4,0,0,0,white,S
5338,1,0,0,0,white,S
4925,4,1,1,0,white,W
7704,4,0,1,0,white,MW
2443,5,1,1,0,white,S
7964,1,1,1,0,white,NE
1331,5,0,1,0,white,MW
8096,3,0,0,0,white,S
6083,4,0,1,0,white,S
3,5,1,1,0,white,MW
3005,3,1,1,0,white,S
773,6,1,0,0,white,NE
5747,5,1,1,0,white,S
7703,6,1,1,0,white,S
4190,3,1,1,0,white,S
740,7,1,0,0,white,MW
4264,1,0,1,0,white,NE
1928,1,1,1,1,white,NE
4691,7,1,1,0,white,MW
6511,7,1,0,1,white,S
251,7,1,1,1,white,NE
443,5,1,1,1,white,S
7389,2,0,1,0,white,S
6636,3,1,1,1,white,MW
3825,6,1,1,0,white,S
8082,4,0,1,0,white,W
9775,6,0,0,1,white,S
3132,5,0,0,1,white,S
4520,3,0,1,1,white,W
8497,7,1,1,1,white,S
1677,1,0,0,1,white,S
5407,5,0,1,0,white,NE
2849,5,1,0,0,white,S
9685,5,0,1,1,white,NE
9575,6,0,0,1,white,S
7537,4,0,1,1,white,NE
5893,5,1,1,0,white,MW
4946,1,1,1,0,white,S
51,6,0,1,1,white,NE
5091,4,1,1,1,white,MW
1578,4,0,1,1,white,NE
9708,6,1,1,1,white,MW
955,1,1,1,0,white,MW
1097,5,1,1,1,white,MW
2544,3,0,1,0,black,MW
8580,1,0,0,0,black,S
3209,5,1,1,0,white,W
2357,5,0,1,0,white,MW
7852,6,1,1,1,white,S
8384,1,0,1,1,white,NE
6936,7,1,1,1,white,S
2283,5,0,1,0,white,S
1059,6,1,1,0,white,NE
2912,6,1,0,0,white,MW
6878,7,0,1,1,white,W
52,6,1,1,0,white,S
836,3,1,0,0,white,S
2007,6,1,0,1,white,W
7393,5,0,1,0,white,W
4938,4,1,0,0,white,S
742,5,0,0,0,white,MW
4410,1,1,1,0,white,S
4989,6,0,1,0,white,NE
753,5,0,1,0,black,S
100,4,1,1,0,white,NE
7894,7,0,1,0,white,NE
520,5,1,0,0,white,MW
9492,1,1,1,0,white,NE
2968,5,0,1,1,white,S
7747,4,0,0,1,white,MW
2840,5,0,0,0,white,NE
625,2,1,0,1,white,MW
5127,4,1,1,0,white,S
2086,4,1,1,1,white,S
7616,2,1,1,0,white,MW
9747,3,0,0,0,white,S
6521,7,1,1,0,white,MW
5684,5,1,1,1,white,W
2986,6,1,1,0,white,MW
5561,2,0,0,0,white,NE
3885,5,1,1,0,white,S
2167,3,1,1,1,white,W
8165,6,1,1,0,white,S
8354,1,1,1,1,white,MW
9892,5,1,1,0,white,S
8619,7,1,1,0,white,S
1244,4,0,1,0,white,W
1210,1,0,1,0,white,W
4515,6,1,1,0,white,MW
2899,6,0,1,0,white,MW
2026,7,1,0,0,white,W
3975,1,0,0,1,white,S
9432,5,1,1,1,white,NE
1682,2,1,1,0,white,MW
737,4,1,1,0,white,S
7254,5,1,1,0,white,NE
3688,7,1,0,0,white,S
5615,7,1,1,0,white,S
2118,5,1,1,0,white,NE
4411,5,0,1,0,white,MW
4039,6,1,1,0,white,S
6026,6,0,1,1,white,NE
9967,1,1,0,0,white,NE
2618,4,1,1,0,white,S
3981,1,0,1,0,white,MW
3841,6,1,1,0,white,MW
7513,5,0,1,1,white,MW
9593,7,0,1,0,white,W
3288,7,1,1,0,white,NE
2607,5,0,0,0,white,W
915,6,1,1,1,white,NE
9736,3,0,1,0,white,MW
1004,5,0,0,0,white,S
3205,1,1,1,0,white,W
5852,1,0,1,0,white,MW
5865,7,0,1,0,white,MW
2005,6,1,1,0,white,S
2781,5,1,1,0,white,W
4425,5,1,0,0,black,S
2506,5,1,1,0,white,S
6361,7,1,1,0,white,S
9419,7,0,1,0,white,NE
1967,7,1,1,0,white,MW
2351,4,0,0,0,white,MW
2973,3,1,0,0,white,MW
4108,3,0,1,0,white,S
4963,1,0,1,0,white,NE
6882,4,1,1,0,white,S
9766,2,1,1,1,white,W
6867,4,1,1,0,white,NE
3003,4,0,0,0,white,W
6334,5,0,1,0,white,W
3408,5,1,1,1,white,MW
1185,4,0,0,0,white,MW
5810,3,1,0,0,white,S
7048,6,0,1,0,white,S
6991,2,0,1,0,white,NE
4505,5,1,1,0,white,MW
7754,5,0,1,0,white,W
403,1,0,0,1,white,NE
9509,6,0,1,0,black,S
6252,4,1,1,0,white,MW
664,7,0,1,0,white,NE
6979,6,0,1,0,white,NE
5817,1,0,0,0,white,NE
1152,5,0,0,0,white,S
1106,5,0,1,0,white,W
8839,5,0,1,0,white,MW
7578,7,0,1,0,white,W
1657,3,0,1,0,black,MW
5643,5,1,1,0,white,MW
4976,5,1,1,0,white,S
1721,7,1,1,0,white,NE
6022,2,1,1,0,white,S
6953,5,1,1,0,white,S
6926,2,1,1,0,white,W
9849,4,0,1,0,white,MW
9451,7,1,0,0,white,MW
8339,3,0,0,1,white,W
1083,4,1,0,0,white,MW
83,1,1,1,0,white,NE
9435,7,1,0,0,white,MW
2374,6,0,0,0,white,NE
2530,4,0,1,1,white,W
7381,4,0,1,0,white,NE
9572,3,1,1,0,white,S
5858,6,0,1,0,white,MW
9812,4,1,1,0,white,NE
4071,5,1,1,0,white,NE
8905,5,1,1,0,white,S
3678,6,1,1,0,white,S
8678,5,0,1,0,white,NE
4223,5,1,1,0,white,W
9547,4,1,1,0,white,MW
8130,7,1,1,0,white,MW
1172,5,0,1,1,white,W
6827,4,1,1,0,white,W
3375,6,1,1,0,white,S
8264,5,0,1,0,white,NE
7465,3,0,1,0,white,MW
7142,1,0,0,0,white,W
6871,3,0,1,0,white,NE
8640,3,1,1,0,white,S
2373,1,1,1,0,white,S
6196,3,0,0,0,black,S
9481,4,1,1,0,white,S
2276,5,1,1,0,white,NE
4909,1,0,0,1,white,NE
582,6,1,1,0,white,W
3392,1,0,1,0,white,MW
6916,5,0,1,0,white,W
6306,3,0,0,0,white,MW
6601,4,0,1,0,white,MW
142,6,1,1,0,black,W
3464,7,1,1,1,white,W
2418,7,1,1,0,white,NE
2596,6,1,1,0,white,MW
885,5,1,0,1,white,NE
5758,7,1,1,0,white,NE
5641,5,0,1,0,white,NE
1946,4,1,1,0,white,MW
1926,4,0,0,1,white,S
7865,4,0,0,0,white,MW
7034,6,0,1,0,white,NE
1309,5,1,0,0,white,W
3824,6,1,1,0,white,S
7371,7,0,1,0,white,W
3604,4,0,0,0,white,NE
6095,7,1,1,0,white,MW
8736,6,1,0,1,white,MW
8853,5,1,0,1,white,MW
2307,5,0,1,0,white,MW
369,1,0,1,0,white,MW
5252,4,1,0,1,white,NE
9270,2,1,1,0,white,S
3088,5,0,1,0,white,S
3726,2,0,0,1,white,S
8540,7,0,1,0,white,S
7157,4,0,1,0,white,W
7406,1,1,1,0,white,MW
652,4,1,1,0,white,S
5577,4,1,1,0,white,S
7476,6,1,1,0,white,MW
8780,7,0,1,0,white,S
9961,6,1,1,0,white,S
7084,2,0,1,0,white,W
1177,5,1,1,0,white,MW
9666,4,1,1,0,white,MW
6759,1,1,1,0,white,S
7120,7,1,1,0,white,S
9484,1,1,1,0,white,S
5075,5,1,0,0,white,NE
3706,3,1,1,0,white,W
1943,1,1,0,0,white,S
689,6,1,0,0,white,S
3417,5,0,1,1,white,S
9756,4,0,1,0,white,MW
4807,5,0,1,0,white,NE
9125,4,1,0,1,white,MW
311,6,0,1,0,white,NE
3869,6,1,1,0,white,S
3051,5,1,1,0,white,MW
8164,4,1,0,0,white,MW
1639,5,1,0,0,white,MW
7190,1,0,0,0,white,S
5058,6,1,1,1,white,S
3548,7,1,1,0,white,S
8942,1,1,1,0,white,MW
6097,4,1,1,1,white,W
3398,1,1,1,0,white,MW
4337,1,0,0,1,white,MW
3135,5,1,0,0,white,W
8192,5,1,1,0,white,MW
4749,4,1,1,0,white,NE
7410,5,1,1,0,white,S
8146,4,1,0,0,white,S
3072,1,0,1,0,white,S
8232,7,0,1,0,white,W
9644,4,0,0,1,white,MW
8613,4,1,1,0,white,S
7096,4,1,1,0,white,S
3987,5,1,1,0,white,MW
1700,4,0,1,0,white,MW
4518,6,1,0,0,white,MW
1206,5,1,1,0,white,S
2577,5,1,1,0,white,W
7742,6,0,1,1,white,W
6544,5,1,1,0,white,W
3421,4,1,0,0,black,MW
8278,7,1,1,0,white,NE
4204,5,1,1,0,white,NE
9064,7,1,1,0,white,MW
9490,3,1,1,0,white,S
6093,1,0,1,0,white,W
4,3,0,1,0,white,MW
3713,5,1,1,1,white,S
8927,1,1,1,0,white,S
4942,3,0,1,1,white,NE
738,7,1,1,1,white,MW
2974,1,1,1,1,white,S
9190,6,1,1,0,white,MW
9354,4,1,0,1,white,S
102,1,0,0,1,white,S
4595,1,0,1,0,white,MW
3913,1,0,1,0,white,MW
1673,7,0,1,0,white,MW
2298,7,1,1,1,white,W
6314,1,0,1,1,white,W
8827,2,0,1,1,white,W
1460,5,1,1,0,white,S
2342,3,1,1,0,white,S
1203,5,0,1,0,white,W
7246,5,0,1,0,white,NE
2632,6,1,1,1,white,W
7277,5,0,0,0,white,NE
6829,1,1,1,1,white,MW
6495,5,1,1,1,white,NE
3350,7,0,1,0,white,MW
7924,1,1,1,0,white,S
7375,3,1,1,1,white,W
590,1,0,1,0,white,S
895,1,0,1,0,white,S
2019,5,0,1,0,white,S
5313,5,1,1,1,white,S
1609,2,0,1,0,white,S
3286,5,0,1,0,white,W
4004,6,0,1,0,white,W
9231,5,0,1,1,white,MW
8290,7,0,0,0,white,W
9342,5,0,0,1,white,S
8653,5,1,1,1,white,W
4943,6,1,1,0,white,S
9198,2,0,1,0,black,MW
2251,7,0,1,1,white,W
3942,5,1,1,1,asian,NE
2863,5,1,1,1,white,W
1942,7,1,1,1,white,S
8022,5,0,1,1,white,S
6547,3,0,1,0,white,S
98,7,0,1,0,white,W
6478,7,0,1,0,black,S
4089,2,0,1,1,white,W
7632,4,0,1,0,white,MW
2778,7,0,1,1,white,MW
6225,7,0,1,1,white,NE
7871,1,0,1,1,white,S
3233,5,1,1,1,white,S
1641,4,1,1,1,white,S
2601,5,0,1,1,white,W
3941,7,0,1,1,black,NE
5037,5,0,1,0,white,S
4212,5,1,1,0,white,W
4228,5,0,1,0,white,MW
677,4,1,1,0,white,MW
1453,1,1,1,0,white,NE
9046,5,1,1,0,white,MW
7340,5,1,1,1,white,W
832,4,0,1,0,white,NE
6591,6,1,0,0,white,NE
5793,5,0,1,0,white,MW
5210,7,1,1,1,black,NE
5231,7,1,1,0,white,W
9336,3,0,1,0,white,S
8268,2,1,0,0,white,S
9936,7,1,1,0,white,W
8442,4,1,0,0,white,S
8574,7,1,1,0,white,S
165,5,0,1,0,white,NE
7064,2,1,1,0,black,S
5997,4,1,1,0,white,S
722,1,0,0,0,white,MW
3365,6,1,1,1,white,MW
8425,5,1,0,1,white,S
5136,5,0,1,0,white,S
8742,1,1,0,0,white,NE
9783,6,0,1,0,white,S
1786,3,1,0,0,white,MW
3406,7,0,1,1,white,W
2795,3,0,1,1,white,W
8172,4,1,1,1,white,S
3808,6,1,1,0,white,S
8931,4,1,0,0,white,NE
2146,6,0,1,0,white,W
3519,5,1,1,0,white,MW
2602,4,0,0,0,white,S
4186,5,0,1,1,white,S
94,6,1,1,0,white,S
5915,3,1,0,0,black,S
7857,5,1,0,1,white,W
3154,4,1,1,1,white,W
1630,5,1,1,1,white,NE
3054,7,1,0,0,white,MW
9007,5,1,1,0,white,S
9092,4,1,1,0,white,NE
7599,5,1,1,0,white,NE
4551,5,0,0,0,white,NE
2162,4,1,0,0,white,S
4236,4,1,1,0,white,S
7947,4,1,0,0,white,MW
6368,5,1,0,1,white,W
9777,5,1,1,1,white,MW
7104,5,1,1,1,white,S
3058,3,0,1,0,white,W
6278,1,0,1,1,white,MW
7286,3,1,1,1,white,W
4340,5,0,0,0,white,MW
6517,6,0,1,0,white,NE
7358,6,0,0,0,white,S
3082,7,1,1,1,white,NE
3715,7,0,0,1,white,S
429,5,0,0,0,white,S
7455,5,1,1,0,white,W
8405,7,0,1,1,white,NE
3892,4,1,1,0,white,S
2092,5,0,1,0,white,NE
2926,4,0,1,0,white,S
4626,5,1,1,1,white,MW
2057,6,1,1,0,white,W
8174,5,1,0,0,black,S
7411,3,1,0,0,white,MW
1820,5,1,1,0,white,NE
2181,4,0,1,1,white,NE
7813,5,0,1,0,white,MW
4717,6,1,1,0,white,S
8856,7,1,1,0,white,S
838,6,1,1,0,white,NE
6928,5,0,1,1,white,S
3915,5,1,1,0,white,MW
2837,5,0,1,0,white,W
7291,7,1,1,0,white,NE
7836,7,1,1,0,white,S
6968,5,1,1,0,white,W
6193,5,1,1,0,white,MW
4907,5,1,1,0,white,MW
2853,7,0,1,0,white,MW
2733,3,1,1,0,white,S
4516,1,0,1,0,white,NE
6681,1,0,1,0,white,S
512,1,0,1,0,black,S
16,6,1,1,0,white,S
2967,1,0,0,0,white,S
6929,5,1,1,0,white,MW
7577,1,1,1,0,white,S
2497,4,1,1,0,white,NE
6442,7,0,1,0,white,W
1706,6,1,1,1,white,W
2679,5,1,1,0,white,NE
1071,5,0,1,0,white,S
1807,3,0,1,0,white,W
6345,5,0,1,0,white,S
3253,6,1,1,0,white,W
4528,6,0,1,0,white,S
9721,7,1,1,0,white,S
5069,2,0,1,0,white,S
7348,5,0,0,1,white,NE
5537,7,1,1,0,white,NE
9495,4,1,0,0,white,S
3499,5,1,1,0,white,S
8790,5,1,1,0,white,NE
416,4,1,1,0,white,S
9339,6,1,1,0,white,NE
8821,5,1,1,0,white,NE
6486,7,1,1,0,white,S
7945,7,1,1,0,white,NE
8152,7,1,1,0,white,NE
3830,6,0,0,0,white,NE
2042,4,0,1,0,white,S
7383,7,1,1,0,white,NE
8611,5,0,1,0,white,NE
8926,5,1,1,0,white,NE
4981,6,0,1,0,white,S
6558,4,1,1,0,white,S
64,5,1,1,0,white,MW
320,7,1,1,0,white,S
4721,5,0,1,0,white,NE
5147,6,1,1,0,white,S
6781,1,1,1,0,white,W
2156,5,1,1,0,white,NE
3182,7,1,1,0,white,W
3965,4,1,1,0,white,MW
5240,7,1,1,0,white,MW
8982,1,0,1,0,white,S
