auction_id,auction_description,round,bidder_frn,bidder_name,item_name,item_description,round_of_pwb,pwb_amount,net_pwb_amount
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA119-B,"Evansville, IN-KY",23,673000,673000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA120-B,"Huntsville, AL",19,9590000,9590000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA136-B,"Lorain-Elyria, OH",26,408000,408000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA137-B,"Melbourne-Titusville, FL",38,12615000,12615000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA171-B,"Reno, NV",31,2689000,2689000
73,700 MHz Band,261,17189325,"VentureTel 700, Inc.",WY-CMA204-B,"Aguadilla, PR",112,204000,153000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA205-B,"Alexandria, LA",24,1714000,1714000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA222-B,"Tuscaloosa, AL",139,429000,429000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA015-B,"Minneapolis-St. Paul, MN-WI",26,166880000,166880000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA016-B,"Cleveland, OH",25,56872000,56872000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA081-B,"El Paso, TX",31,9321000,9321000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA082-B,"Tacoma, WA",26,12524000,12524000
73,700 MHz Band,261,5746508,"PCS Partners, L.P.",WY-CMA115-B,"Utica-Rome, NY",101,674000,505500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA116-B,"Lexington-Fayette, KY",37,11471000,11471000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-CMA166-B,"Hickory, NC",25,889000,666750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA167-B,"Sarasota, FL",26,3171000,3171000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA035-A,Tallahassee FL-GA,96,4138000,3103500
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA035-E,Tallahassee FL-GA,128,680000,680000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA052-E,Wheeling WV-OH,65,100000,100000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA169-A,Richland-Kennewick-Pasco WA,29,2393000,1794750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA168-E,Pendleton OR-WA,168,101000,101000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA044-B,"Albany-Schenectady-Troy, NY",37,10925000,10925000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA045-B,"Oklahoma City, OK",24,92226000,92226000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA179-B,"Topeka, KS",19,1895000,1421250
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-CMA180-B,"Springfield, OH",26,297000,222750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA230-B,"Decatur, IL",29,617000,462750
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA231-B,"Mansfield, OH",21,407000,305250
73,700 MHz Band,261,5209374,"Vermont Telephone Company, Inc.",WY-CMA248-B,"Burlington, VT",21,1597000,1357450
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-CMA249-B,"Anniston, AL",39,287000,287000
73,700 MHz Band,261,8209629,"N.E. Colorado Wireless Technologies, Inc",WY-CMA639-B,South Dakota 6 - Haakon,52,116000,116000
73,700 MHz Band,261,15030844,"Iowa Intelegra Consortium, LLC",WY-CMA640-B,South Dakota 7 - Sully,127,105000,105000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA042-A,Asheville NC,57,1440000,1080000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA041-E,Greenville-Spartanburg SC-NC,32,948000,948000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA037-A,Albany GA,45,647000,485250
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA037-E,Albany GA,156,276000,276000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA059-A,Green Bay WI-MI,35,12170000,12170000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA058-E,Northern Michigan MI,87,318000,318000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA055-A,Cleveland-Akron OH-PA,22,18654000,18654000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA054-E,Erie PA,164,128000,128000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA076-A,Greenville MS,73,1971000,1971000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA075-E,Tupelo MS-AL-TN,73,422000,422000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA092-E,Fayetteville AR-MO-OK,67,749000,749000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA093-A,Joplin MO-KS-OK,27,560000,420000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA127-A,Dallas-Fort Worth TX-AR-OK,17,171956000,171956000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA126-E,Western Oklahoma OK,101,104000,104000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA122-A,Wichita KS-OK,31,7801000,7801000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA122-E,Wichita KS-OK,93,890000,890000
73,700 MHz Band,261,17194473,"Bresnan Communications, Inc.",WY-BEA144-A,Billings MT-WY,135,1457000,1457000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA143-E,Casper WY-ID-UT,141,494000,494000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA140-A,Pueblo CO-NM,158,967000,967000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA139-E,Santa Fe NM,123,400000,400000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA309-B,Alabama 3 - Lamar,143,138000,138000
73,700 MHz Band,261,17195561,"Miller, David",WY-CMA374-B,Georgia 4 - Jasper,96,144000,108000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA375-B,Georgia 5 - Haralson,46,1855000,1855000
73,700 MHz Band,261,16217085,"Toba Inlet PCS, LLC",WY-CMA391-B,Idaho 4 - Elmore,37,175000,131250
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA392-B,Idaho 5 - Butte,24,970000,970000
73,700 MHz Band,261,3742384,"Red River Rural Telephone Association, I",WY-CMA582-B,North Dakota 3 - Barnes,14,267000,267000
73,700 MHz Band,261,15013410,KTC AWS Limited Partnership,WY-CMA583-B,North Dakota 4 - McKenzie,21,630000,472500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA714-B,Wisconsin 7 - Wood,27,7942000,7942000
73,700 MHz Band,261,17164179,Worldcall Inc.,WY-CMA730-B,Virgin Islands 1 - St. Thomas,139,303000,227250
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA096-E,St. Louis MO-IL,143,9162000,9162000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA097-A,Springfield IL-MO,41,3213000,2409750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA063-A,Milwaukee-Racine WI,35,17760000,13320000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA063-E,Milwaukee-Racine WI,8,6846000,6846000
73,700 MHz Band,261,3709888,James Valley Cooperative Telephone Compa,WY-BEA114-A,Aberdeen SD,178,306000,260100
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA256-B,"Charlottesville, VA",21,455000,341250
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA257-B,"Hagerstown, MD",27,308000,231000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA325-B,Arkansas 2 - Marion,21,369000,369000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA326-B,Arkansas 3 - Sharp,21,393000,393000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA370-B,Florida 11 - Monroe,29,75000,56250
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA371-B,Georgia 1 - Whitfield,22,1359000,1359000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA408-B,Indiana 6 - Randolph,79,726000,544500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA409-B,Indiana 7 - Owen,18,945000,708750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA425-B,Iowa 14 - Kossuth,21,2671000,2003250
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA426-B,Iowa 15 - Dickinson,43,1490000,1117500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA089-B,"Wichita, KS",37,12123000,12123000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA090-B,"Charleston, SC",21,13409000,13409000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA106-B,"Jackson, MS",68,7131000,7131000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA107-B,"Stockton, CA",31,10238000,10238000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA261-B,"Albany, GA",207,557000,557000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA260-B,"Lawton, OK",27,764000,573000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA305-B,"Alton-Granite City, IL",18,145000,108750
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA329-B,Arkansas 6 - Cleburne,21,652000,652000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA330-B,Arkansas 7 - Pope,21,1203000,1203000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA346-B,California 11 - El Dorado,50,540000,405000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA361-B,Florida 2 - Glades,26,281000,210750
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA362-B,Florida 3 - Hardee,26,453000,453000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA619-B,Pennsylvania 8 - Union,27,4744000,4744000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-CMA620-B,Pennsylvania 9 - Greene,84,139000,104250
73,700 MHz Band,261,14152201,"LL License Holdings, LLC",WY-BEA116-A,Sioux Falls SD-IA-MN-NE,157,976000,829600
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA115-E,Rapid City SD-MT-NE-ND,105,387000,387000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA011-E,Harrisburg-Lebanon-Carlisle PA,72,375000,375000
73,700 MHz Band,261,17190216,Continuum 700 LLC,WY-BEA015-A,Richmond-Petersburg VA,181,7202000,5401500
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA014-E,Salisbury MD-DE-VA,174,272000,272000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA031-A,Miami-Fort Lauderdale FL,23,64773000,64773000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA078-A,Birmingham AL,19,15856000,15856000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA077-E,Jackson MS-AL-LA,65,1405000,1405000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA123-B,"Santa Rosa-Petaluma, CA",31,5181000,5181000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA124-B,"Santa Barbara, CA",31,12251000,12251000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA175-B,"Santa Cruz, CA",52,989000,741750
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA278-B,"Columbia, MO",19,1215000,1215000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA279-B,"Lewiston-Auburn, ME",217,220000,165000
73,700 MHz Band,261,17190224,Club 42 CM Limited Partnership,WY-CMA733-B,American Samoa,188,21000,15750
73,700 MHz Band,261,4242475,Choice Phone LLC,WY-CMA734-B,Northern Mariana Islands,169,70000,70000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA517-B,Missouri 14 - Barton,22,1657000,1657000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA518-B,Missouri 15 - Stone,21,1427000,1427000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA535-B,Nebraska 3 - Knox,27,3437000,2577750
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA501-B,Mississippi 9 - Copiah,47,110000,110000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA468-B,Maryland 2 - Kent,31,5783000,5783000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA469-B,Maryland 3 - Frederick,23,564000,564000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA476-B,Michigan 5 - Manistee,101,435000,435000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA477-B,Michigan 6 - Roscommon,213,567000,567000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA559-B,New York 1 - Jefferson,64,156000,117000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA465-B,Maine 3 - Kennebec,22,1186000,889500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA505-B,Missouri 2 - Harrison,32,932000,699000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA504-B,Missouri 1 - Atchison,27,548000,411000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA522-B,Missouri 19 - Stoddard,18,1555000,1166250
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA473-B,Michigan 2 - Alger,95,1024000,1024000
73,700 MHz Band,261,4059523,"NSIGHTTEL WIRELESS, LLC",WY-CMA472-B,Michigan 1 - Gogebic,24,956000,956000
73,700 MHz Band,261,2623601,Redwood Wireless Corp.,WY-CMA489-B,Minnesota 8 - Lac qui Parle,21,506000,379500
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA496-B,Mississippi 4 - Yalobusha,72,323000,323000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA497-B,Mississippi 5 - Washington,72,164000,164000
73,700 MHz Band,261,2388262,"Glenwood Telephone Membership, Corporati",WY-CMA538-B,Nebraska 6 - Keith,28,1214000,910500
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA539-B,Nebraska 7 - Hall,26,2364000,2364000
73,700 MHz Band,261,5746508,"PCS Partners, L.P.",WY-CMA554-B,New Mexico 2 - Colfax,194,169000,126750
73,700 MHz Band,261,1612555,"PVT Networks, Inc.",WY-CMA555-B,New Mexico 3 - Catron,27,506000,430100
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA571-B,North Carolina 7 - Rockingham,30,8575000,8575000
73,700 MHz Band,261,4339933,"PTI Pacifica, Inc.",WY-BEA173-A,Guam-Northern Mariana Islands,153,1293000,1293000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA172-E,Honolulu HI,76,1088000,1088000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA070-B,"Long Branch-Asbury Park, NJ",27,26178000,26178000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA086-B,"Albuquerque, NM",31,8124000,8124000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA154-B,"New London-Norwich, CT",85,717000,537750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA086-E,Lake Charles LA,65,1597000,1597000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA086-A,Lake Charles LA,27,3533000,3533000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA137-E,Lubbock TX,93,425000,425000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA021-A,Greenville NC,151,1613000,1209750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA021-E,Greenville NC,29,371000,371000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA028-B,"Indianapolis, IN",26,66058000,66058000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA029-B,"New Orleans, LA",21,27888000,27888000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-CMA265-B,"Fort Walton Beach, FL",76,1554000,1554000
73,700 MHz Band,261,17164179,Worldcall Inc.,WY-CMA266-B,"Glens Falls, NY",63,400000,300000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA574-B,North Carolina 10 - Harnett,39,9804000,7353000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA575-B,North Carolina 11 - Hoke,25,1721000,1290750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA705-B,West Virginia 5 - Tucker,23,292000,219000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA706-B,West Virginia 6 - Lincoln,25,1044000,783000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA721-B,Wyoming 4 - Niobrara,27,1867000,1867000
73,700 MHz Band,261,17176173,"Great American Broadband, Inc.",WY-CMA722-B,Wyoming 5 - Converse,53,94000,70500
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA009-E,State College PA,22,431000,431000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA010-A,NYC-Long Is. NY-NJ-CT-PA-MA-VT,10,429356000,429356000
73,700 MHz Band,261,1886944,"Horry Telephone Cooperative, Inc.",WY-BEA025-A,Wilmington NC-SC,172,8469000,8469000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA024-E,Columbia SC,156,963000,963000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA109-E,Duluth-Superior MN-WI,40,379000,379000
73,700 MHz Band,261,3548443,"Kurian, Thomas K",WY-BEA110-A,Grand Forks ND-MN,154,472000,354000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA046-A,Hickory-Morganton NC-TN,89,1140000,855000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA130-E,Austin-San Marcos TX,67,2720000,2720000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA131-A,Houston-Galveston-Brazoria TX,17,53474000,53474000
73,700 MHz Band,261,15031065,Manti Telephone Company,WY-BEA148-A,Idaho Falls ID-WY,80,1086000,814500
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA291-B,"Pine Bluff, AR",21,176000,176000
73,700 MHz Band,261,17195561,"Miller, David",WY-CMA292-B,"Sherman-Denison, TX",175,214000,160500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA442-B,Kansas 15 - Elk,39,1443000,1082250
73,700 MHz Band,261,3730835,BPS Telephone Company,WY-CMA443-B,Kentucky 1 - Fulton,129,421000,315750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA647-B,Tennessee 5 - Fayette,43,2511000,2511000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-CMA648-B,Tennessee 6 - Giles,23,193000,193000
73,700 MHz Band,261,4367074,"C&W Enterprises, Inc.",WY-CMA664-B,Texas 13 - Reeves,28,45000,33750
73,700 MHz Band,261,1649508,"Central Texas Telephone Investments, LP",WY-CMA665-B,Texas 14 - Loving,162,192000,192000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA682-B,Virginia 2 - Tazewell,21,519000,389250
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA006-A,Syracuse NY-PA,25,1200000,900000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA005-E,Albany-Schenectady-Troy NY,147,424000,424000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA029-E,Jacksonville FL-GA,30,7543000,7543000
73,700 MHz Band,261,17190216,Continuum 700 LLC,WY-BEA029-A,Jacksonville FL-GA,33,29852000,22389000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA599-B,Oklahoma 4 - Nowata,26,3769000,3769000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA600-B,Oklahoma 5 - Roger Mills,28,704000,528000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA413-B,Iowa 2 - Union,42,1217000,912750
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA677-B,Utah 5 - Daggett,24,2133000,2133000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA678-B,Utah 6 - Piute,26,331000,331000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA132-E,Corpus Christi TX,80,352000,352000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA133-A,McAllen-Edinburg-Mission TX,26,1161000,870750
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-CMA157-B,"Roanoke, VA",21,2339000,2339000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA158-B,"Lima, OH",110,659000,494250
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA208-B,"Fort Pierce, FL",81,2301000,2301000
73,700 MHz Band,261,10698868,Bluegrass Wireless LLC,WY-CMA209-B,Clarksville-Hopkinsville TN-KY,29,881000,881000
73,700 MHz Band,261,8209629,"N.E. Colorado Wireless Technologies, Inc",WY-CMA243-B,"Greeley, CO",26,1657000,1657000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA244-B,"Kenosha, WI",49,2884000,2163000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA295-B,"Midland, TX",26,405000,405000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA296-B,"Iowa City, IA",21,1957000,1467750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA312-B,Alabama 6 - Washington,18,466000,466000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA313-B,Alabama 7 - Butler,41,1932000,1932000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA395-B,Illinois 2 - Bureau,105,1596000,1197000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA396-B,Illinois 3 - Mercer,18,1555000,1555000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA587-B,Ohio 3 - Ashtabula,214,213000,159750
73,700 MHz Band,261,17195561,"Miller, David",WY-CMA651-B,Tennessee 9 - Maury,188,43000,32250
73,700 MHz Band,261,17163254,"SAL Spectrum, LLC",WY-CMA652-B,Texas 1 - Dallam,92,75000,75000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA685-B,Virginia 5 - Bath,23,143000,107250
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA686-B,Virginia 6 - Highland,71,287000,215250
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA044-A,Knoxville TN,27,13695000,13695000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA043-E,Chattanooga TN-GA,160,652000,652000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA048-A,Charleston WV-KY-OH,88,1993000,1494750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA047-E,Lexington KY-TN-VA-WV,21,2914000,2914000
73,700 MHz Band,261,2336105,"Rural Telephone Service Company, Inc.",WY-CMA429-B,Kansas 2 - Norton,57,107000,107000
73,700 MHz Band,261,2331262,"Blue Valley Tele-Communications, Inc.",WY-CMA430-B,Kansas 3 - Jewell,27,1058000,793500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA446-B,Kentucky 4 - Spencer,18,3526000,3526000
73,700 MHz Band,261,10698868,Bluegrass Wireless LLC,WY-CMA447-B,Kentucky 5 - Barren,17,1109000,1109000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA578-B,North Carolina 14 - Pitt,93,577000,432750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA579-B,North Carolina 15 - Cabarrus,27,11916000,11916000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA668-B,Texas 17 - Newton,45,1140000,1140000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA669-B,Texas 18 - Edwards,21,940000,940000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA702-B,West Virginia 2 - Wetzel,20,150000,112500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA717-B,Wisconsin 10 - Door,24,2252000,1689000
73,700 MHz Band,261,1630201,Union Telephone Company,WY-CMA718-B,Wyoming 1 - Park,27,588000,588000
73,700 MHz Band,261,15030844,"Iowa Intelegra Consortium, LLC",WY-CMA635-B,South Dakota 2 - Corson,149,43000,43000
73,700 MHz Band,261,15013410,KTC AWS Limited Partnership,WY-CMA636-B,South Dakota 3 - McPherson,21,296000,222000
73,700 MHz Band,261,17189325,"VentureTel 700, Inc.",WY-CMA725-B,Puerto Rico 3 - Ciales,50,38000,28500
73,700 MHz Band,261,17164179,Worldcall Inc.,WY-CMA726-B,Puerto Rico 4 - Aibonito,113,134000,100500
