"minutevol","tropicprice","minuteprice","dmnckprice","tropicad","minutead","dmnckad"
844799.99998904,0.05875,0.047265625,0.0381640625,0,1,0
997376.000015756,0.05875,0.047265625,0.0381640625,0,0,0
1356799.99996214,0.05875,0.04372395835,0.0350390625,0,1,1
544768.000001325,0.05875,0.04841145835,0.0350390625,0,0,0
3558400.00079558,0.05875,0.03841145835,0.0350390625,0,1,0
444416.000005054,0.05875,0.04841145835,0.03484375,1,0,0
689151.999978137,0.05875,0.04841145835,0.03328125,0,0,1
629760.000015024,0.055859375,0.04841145835,0.0334765625,0,0,0
2012160.00038015,0.055859375,0.04216145835,0.0334765625,0,1,0
556032.000017191,0.055859375,0.04841145835,0.0315234375,0,0,1
784383.99998143,0.05875,0.04674479165,0.0315234375,0,1,1
668671.999992548,0.05537257425,0.04674479165,0.0315234375,1,0,0
2370560.00021426,0.05547845365,0.04059895835,0.0381640625,0,1,0
784384.00001742,0.051328125,0.04590238885,0.0283984375,1,0,1
1078271.99997461,0.056015625,0.04841145835,0.0311328125,0,0,0
2938879.99903413,0.056015625,0.03893229165,0.0311328125,0,1,1
560128.000012343,0.056015625,0.04674479165,0.0283984375,0,0,0
2349056.00046899,0.0571875,0.04059895835,0.0260546875,0,1,0
741375.999972491,0.051953125,0.037890625,0.0307421875,0,1,1
1282048.00002183,0.04986979165,0.045703125,0.0377734375,0,0,1
2639872.00095112,0.05299479165,0.03997395835,0.0326953125,0,1,1
722943.999996701,0.047265625,0.03997395835,0.0264453125,0,0,1
746495.999973522,0.039453125,0.036640625,0.0326953125,0,0,1
591871.999995049,0.04518229165,0.036640625,0.0287890625,0,0,1
676863.999979105,0.05299479165,0.036640625,0.0287890625,0,0,0
713728.00000249,0.04674479165,0.0403125,0.0244921875,0,0,1
888831.99999753,0.04674479165,0.04,0.0307421875,0,1,1
4080640.00132397,0.04518229165,0.036328125,0.0307421875,1,1,0
763904.000033125,0.04518229165,0.04,0.0252734375,0,0,1
802815.999997085,0.03815104165,0.03950520835,0.0283984375,0,0,0
724991.999989898,0.05299479165,0.03950520835,0.0307421875,0,0,0
1176575.99999730,0.05299479165,0.03950520835,0.0307421875,0,0,0
2478079.99927615,0.05299479165,0.036328125,0.0323046875,0,1,1
752639.999993836,0.05299479165,0.0403125,0.0252734375,0,0,1
1679359.99997417,0.05122395835,0.04,0.0307421875,0,1,0
7821311.99958306,0.05122395835,0.033984375,0.0307421875,0,1,0
3042304.00119613,0.03794270835,0.033984375,0.0291796875,1,0,1
988159.999993785,0.05122395835,0.0403125,0.0291796875,0,1,0
1121280.00001677,0.04028645835,0.035859375,0.0268359375,1,0,0
1111039.99998728,0.048828125,0.03544270835,0.0221484375,1,0,1
1250303.99996723,0.04028645835,0.03544270835,0.0315234375,1,0,1
1562624.00004426,0.04028645835,0.03544270835,0.0287890625,0,0,1
9735168.002194,0.05122395835,0.02997395835,0.0315234375,0,1,0
813056.000033741,0.04263020835,0.0371875,0.0315234375,1,0,0
876544.000023008,0.047265625,0.0371875,0.0268359375,0,0,1
738303.999996872,0.047265625,0.0371875,0.0268359375,0,0,0
769024.00000154,0.04028645835,0.0371875,0.0307421875,0,0,0
1554432.00000401,0.04028645835,0.032734375,0.0254296875,0,1,1
1838080.00000492,0.05122395835,0.03635416665,0.0244921875,0,1,0
4998143.99899747,0.04986979165,0.03190104165,0.0291796875,1,1,0
1682431.99997128,0.03893229165,0.03190104165,0.0291796875,0,1,0
700416.000012796,0.04028645835,0.03635416665,0.0268359375,0,0,1
746495.999973522,0.03528645835,0.0371875,0.0241015625,1,0,1
650240.000000618,0.04622395835,0.0371875,0.0264453125,0,0,0
679935.999974651,0.04184895835,0.0371875,0.0221484375,0,0,1
784384.000004606,0.04184895835,0.0371875,0.0221484375,0,0,0
1488896.00005861,0.05122395835,0.0371875,0.0260546875,0,0,1
7635968.00173502,0.05122395835,0.029609375,0.0260546875,0,1,0
649216.000013817,0.04934895835,0.0371875,0.0237109375,1,0,1
744447.999989479,0.03841145835,0.0371875,0.0237109375,1,0,0
2046975.9995096,0.05122395835,0.035078125,0.0237109375,0,1,0
842751.99998866,0.04419270835,0.035078125,0.0240234375,1,0,1
1373183.99996752,0.05122395835,0.034296875,0.0240234375,0,0,0
1575936.00005008,0.04809895835,0.03216145835,0.0240234375,0,1,0
987136.00002836,0.04770833335,0.033515625,0.0240234375,0,0,1
17057792.0045121,0.04770833335,0.03190104165,0.0240234375,0,1,0
1075200.00002893,0.046875,0.03635416665,0.0240234375,1,0,1
3766272.00096392,0.046875,0.03033854165,0.0240234375,0,0,0
1030144.00001336,0.04770833335,0.03635416665,0.0240234375,0,1,1
1149951.99999266,0.04809895835,0.03635416665,0.0240234375,0,0,0
3182592.00114974,0.04028645835,0.035078125,0.0240234375,1,0,1
886784.000023044,0.04809895835,0.035078125,0.0240234375,0,0,1
932864.000013109,0.044140625,0.03424479165,0.0240234375,0,0,0
676863.999987852,0.044140625,0.03635416665,0.0240234375,0,0,1
1263616.00003638,0.04809895835,0.036875,0.0240234375,0,1,1
1662975.9999467,0.04341145835,0.034765625,0.0240234375,0,1,1
1555455.99995870,0.04341145835,0.034765625,0.0240234375,0,0,0
1170432.00001754,0.04263020835,0.034765625,0.0240234375,0,0,0
1637376.00000057,0.04263020835,0.038671875,0.0240234375,0,0,0
1111039.99998728,0.044140625,0.038671875,0.0240234375,1,1,0
799744.000012293,0.044140625,0.038984375,0.0240234375,1,0,0
1128447.99997505,0.044140625,0.04,0.0240234375,0,1,1
977920.000021608,0.04028645835,0.034765625,0.0240234375,1,0,0
9490432.00200323,0.04809895835,0.034765625,0.0240234375,1,1,0
1126400.00002686,0.04028645835,0.035078125,0.0240234375,1,0,0
1107967.99997323,0.03872395835,0.04447916665,0.0240234375,0,0,1
2314239.99988320,0.03872395835,0.03924479165,0.0240234375,0,1,0
2327551.99992953,0.03872395835,0.03841145835,0.0240234375,0,1,1
4130816.0002035,0.04809895835,0.04364583335,0.0240234375,0,0,0
2799615.99896284,0.04427083335,0.03924479165,0.0240234375,1,1,0
908287.999977821,0.04239583335,0.03924479165,0.0240234375,1,0,1
710655.999991762,0.04622395835,0.04447916665,0.0217578125,0,0,1
4218879.99961327,0.04809895835,0.03330729165,0.0217578125,0,1,0
615423.999975243,0.03604166665,0.04447916665,0.0264453125,1,0,0
736256.00003502,0.04809895835,0.04447916665,0.0264453125,0,0,0
724992.00000217,0.04809895835,0.04447916665,0.0272265625,0,0,1
3148799.99981001,0.04809895835,0.03330729165,0.0248828125,0,1,1
712703.999991207,0.04809895835,0.04447916665,0.0248828125,0,0,0
677887.999991029,0.04419270835,0.04471354165,0.0248828125,1,0,0
755712.000022597,0.04419270835,0.04471354165,0.0272265625,0,0,1
912384.000032597,0.04028645835,0.043359375,0.0272265625,1,1,0
625664.000028299,0.04674479165,0.043359375,0.0272265625,1,0,0
1684479.99995236,0.04440104165,0.0394839684,0.0272265625,0,1,0
877568.00000928,0.04809895835,0.04388020835,0.0272265625,0,1,0
2070528.00022993,0.044140625,0.04158854165,0.0248828125,1,1,0
641023.999994693,0.04809895835,0.04471354165,0.0233203125,0,0,1
611327.999990798,0.04627604165,0.04408854165,0.0264453125,1,1,1
4631552.00012793,0.04809895835,0.03893229165,0.0272265625,0,1,0
3302400.00105703,0.04653645835,0.03893229165,0.0287890625,1,1,0
1646591.99979227,0.04981770835,0.03690104165,0.0259375,0,0,0
906239.999966437,0.04591145835,0.036328125,0.0295703125,1,0,0
1876992.0000723,0.04591145835,0.038671875,0.0306640625,0,1,0
850943.9999804,0.04981770835,0.044140625,0.0306640625,0,0,0
1338368.00004064,0.04825520835,0.03763020835,0.0275,1,1,0
4853760.00175469,0.04578125,0.03528645835,0.0325,0,0,0
901120.000031489,0.0604446556,0.05127604165,0.0319140625,0,0,1
6027264.00196235,0.0604568667,0.03997395835,0.0405078125,0,1,0
1026048.00000534,0.0604471546,0.05127604165,0.0385546875,0,0,1
931840.000036183,0.06046206785,0.05127604165,0.0385546875,0,0,0
3989504.00012575,0.06044777585,0.04674479165,0.0405078125,0,1,0
993279.999992065,0.060390625,0.048671875,0.0405078125,0,1,0
1682432.00001371,0.060390625,0.048671875,0.0405078125,0,0,0
2996224.00019674,0.060390625,0.04518229165,0.0358203125,0,1,1
729088.000006734,0.060390625,0.05127604165,0.0358203125,0,0,0
5600255.9990448,0.060390625,0.03841145835,0.0358203125,0,1,0
833536.000023881,0.060390625,0.05127604165,0.0354296875,1,0,0
1128447.99999399,0.060390625,0.05127604165,0.0338671875,0,0,1
888831.999956827,0.055859375,0.05127604165,0.0342578125,0,0,0
4063231.99914179,0.055859375,0.04361979165,0.0342578125,0,1,0
791552.000001211,0.055859375,0.05127604165,0.0315234375,0,0,1
1397760.00000956,0.060390625,0.04815104165,0.0315234375,0,1,1
1583104.00000812,0.055859375,0.04815104165,0.0315234375,1,0,0
3806208.00084924,0.055859375,0.04205729165,0.0405078125,0,1,0
1129471.99999614,0.05171875,0.0488050548,0.0291796875,1,0,1
1055744.00003385,0.05796875,0.05127604165,0.0319140625,0,0,0
5074944.00214553,0.05796875,0.03893229165,0.0319140625,0,1,1
840703.999983731,0.05796875,0.04815104165,0.0295703125,0,0,0
6352895.99754825,0.060390625,0.04205729165,0.0272265625,0,1,0
1579008.00000854,0.053515625,0.037890625,0.0319140625,0,1,1
1775616.00001911,0.05143229165,0.047109375,0.0389453125,0,0,1
4028415.99928396,0.05611979165,0.03997395835,0.0366015625,0,1,1
1894400.0000248,0.048828125,0.03997395835,0.0264453125,0,0,1
2051072.00025033,0.039453125,0.037890625,0.0366015625,0,0,1
1602560.00001747,0.04674479165,0.037890625,0.0326953125,0,0,1
1811456.00001799,0.05611979165,0.037890625,0.0326953125,0,0,0
1251327.99997449,0.04830729165,0.042578125,0.0252734375,0,0,1
1592319.99998676,0.04830729165,0.041015625,0.0346484375,0,1,1
4209664.00091869,0.04674479165,0.036328125,0.0346484375,1,1,0
1581055.99998538,0.04674479165,0.041015625,0.0252734375,0,0,1
1432575.99999355,0.03815104165,0.041015625,0.0291796875,0,0,0
1156096.00001559,0.05611979165,0.041015625,0.0346484375,0,0,0
1655808.00000227,0.05611979165,0.041015625,0.0346484375,0,0,0
4058112.00116838,0.05611979165,0.036328125,0.0330859375,0,1,1
1184768.00000855,0.05611979165,0.042578125,0.0260546875,0,0,1
1894399.99997600,0.05403645835,0.041015625,0.0346484375,0,1,0
6545407.99728509,0.05403645835,0.033984375,0.0346484375,0,1,0
1864704.00007578,0.03919270835,0.033984375,0.0299609375,1,0,1
1157119.99998868,0.05403645835,0.042578125,0.0299609375,0,1,0
1324031.99999759,0.04153645835,0.036953125,0.0276171875,1,0,0
1665024.00004814,0.050390625,0.036171875,0.0229296875,1,0,1
1689600.00000446,0.04153645835,0.036171875,0.0362109375,1,0,1
2409472.00068103,0.04153645835,0.036171875,0.0326953125,0,0,1
10206208.0020059,0.05403645835,0.030703125,0.0362109375,0,1,0
1186816.00003093,0.04388020835,0.039296875,0.0362109375,1,0,0
1099776.00004512,0.048828125,0.039296875,0.0276171875,0,0,0
1167359.99996192,0.04153645835,0.039296875,0.0338671875,0,0,0
2941951.99947335,0.04153645835,0.034609375,0.0268359375,0,1,1
2462719.99997003,0.05403645835,0.03736979165,0.0252734375,0,1,0
5571584.00201079,0.05143229165,0.03190104165,0.0307421875,1,1,0
1731583.99994383,0.03893229165,0.03190104165,0.0307421875,0,1,0
1207295.99999138,0.04153645835,0.03736979165,0.0276171875,0,0,1
1096704.00001784,0.03528645835,0.039296875,0.0241015625,1,0,1
936959.999993408,0.04778645835,0.039296875,0.0272265625,1,0,0
1117184.00003217,0.04309895835,0.039296875,0.0229296875,0,0,1
1013759.99997826,0.04309895835,0.039296875,0.0229296875,0,0,0
1412096.00000716,0.05403645835,0.039296875,0.0268359375,0,0,1
6198271.99736164,0.05403645835,0.030703125,0.0268359375,0,1,0
1030144.00001398,0.05091145835,0.039296875,0.0237109375,1,0,1
1292287.99999755,0.03841145835,0.039296875,0.0237109375,1,0,0
4178944.0001084,0.05403645835,0.036171875,0.0237109375,0,1,0
1089536.00001625,0.04544270835,0.036171875,0.0240234375,1,0,1
1670143.99998482,0.05403645835,0.035390625,0.0240234375,0,0,0
2115583.99997235,0.05091145835,0.03216145835,0.0240234375,0,1,0
1632256.00003589,0.04997395835,0.034609375,0.0240234375,0,0,1
10552320.0040877,0.04997395835,0.03190104165,0.0240234375,0,1,0
1485823.9999928,0.047890625,0.03736979165,0.0240234375,1,0,1
2849791.99904893,0.047890625,0.03033854165,0.0240234375,0,0,0
1393664.00000294,0.04997395835,0.03736979165,0.0240234375,0,1,1
1470464.00004009,0.05091145835,0.03736979165,0.0240234375,0,0,0
2010112.00003014,0.04153645835,0.036171875,0.0240234375,1,0,1
1381375.99997055,0.05091145835,0.036171875,0.0240234375,0,0,1
1488896.00002098,0.045703125,0.03424479165,0.0240234375,0,0,0
1366016.00002260,0.045703125,0.03736979165,0.0240234375,0,0,1
1633279.99997932,0.05091145835,0.037890625,0.0240234375,0,1,1
2545664.00074077,0.04466145835,0.034765625,0.0240234375,0,1,1
2364416.00024931,0.04466145835,0.034765625,0.0240234375,0,0,0
1444864.00002076,0.04388020835,0.035546875,0.0240234375,0,0,0
2469887.99938630,0.04388020835,0.039453125,0.0240234375,0,0,0
1761279.99993797,0.045703125,0.039453125,0.0240234375,1,1,0
1402879.99997995,0.045703125,0.040078125,0.0240234375,1,0,0
1790976.00001982,0.045703125,0.041015625,0.0240234375,0,1,1
1764352.00002757,0.04153645835,0.034765625,0.0240234375,1,0,0
8480768.00099155,0.05091145835,0.034765625,0.0240234375,1,1,0
1709055.99996625,0.04153645835,0.036171875,0.0240234375,1,0,0
1289215.99996271,0.03997395835,0.047265625,0.0240234375,0,0,1
3006463.999187,0.03997395835,0.041015625,0.0240234375,0,1,0
1449983.99995703,0.03997395835,0.03841145835,0.0240234375,0,1,1
1215488.00003000,0.05091145835,0.04466145835,0.0240234375,0,0,0
2455552.00077382,0.04552083335,0.041015625,0.0240234375,1,1,0
1865727.99993426,0.04239583335,0.041015625,0.0240234375,1,0,1
1196031.99998743,0.04778645835,0.047265625,0.0217578125,0,0,1
4442111.99940716,0.05091145835,0.035390625,0.0217578125,0,1,0
1012736.00001657,0.03815104165,0.047265625,0.0272265625,1,0,0
1139712.00002582,0.05091145835,0.047265625,0.0272265625,0,0,0
1250303.99997446,0.05091145835,0.047265625,0.0280078125,0,0,1
4117504.00078946,0.05091145835,0.035390625,0.0248828125,0,1,1
1195008.00005067,0.05091145835,0.047265625,0.0248828125,0,0,0
1007615.99996511,0.04544270835,0.048046875,0.0248828125,1,0,0
1253375.99998905,0.04544270835,0.048046875,0.0280078125,0,0,1
1530879.99998079,0.04153645835,0.044921875,0.0280078125,1,1,0
990207.999994184,0.04830729165,0.044921875,0.0272265625,1,0,0
2148351.99994574,0.04440104165,0.0413244476,0.0272265625,0,1,0
2943999.99907245,0.05091145835,0.04544270835,0.0280078125,0,1,0
3001343.99959023,0.045703125,0.043359375,0.0248828125,1,1,0
1177599.99998725,0.05091145835,0.048046875,0.0233203125,0,0,1
1135615.99999466,0.04908854165,0.046796875,0.0272265625,1,1,1
6190080.00153263,0.05091145835,0.040390625,0.0280078125,0,1,0
4101119.99928618,0.04778645835,0.040390625,0.0303515625,1,1,0
1944575.99998317,0.052734375,0.038671875,0.0267578125,0,0,0
1915903.99998837,0.047265625,0.038203125,0.0303515625,1,0,0
4222975.99877757,0.047265625,0.040546875,0.0315234375,0,1,0
1254400.00003791,0.052734375,0.047578125,0.0315234375,0,0,0
1751039.99997299,0.049609375,0.03919270835,0.0283203125,1,1,0
6069248.0018124,0.047421875,0.03528645835,0.0341796875,0,0,0
704512.000003227,0.05875,0.04841145835,0.0311328125,0,0,1
2458623.99975691,0.05875,0.03997395835,0.0381640625,0,1,0
502784.000010872,0.05875,0.04841145835,0.0369921875,0,0,1
553983.999981322,0.05875,0.04841145835,0.0369921875,0,0,0
1432575.99997009,0.05875,0.04528645835,0.0381640625,0,1,0
753664.000011526,0.05875,0.047265625,0.0381640625,0,1,0
1079296.00000250,0.05875,0.047265625,0.0381640625,0,0,0
1554431.99998582,0.05875,0.04372395835,0.0350390625,0,1,1
522240.000008357,0.05875,0.04841145835,0.0350390625,0,0,0
2850815.99931106,0.05875,0.03841145835,0.0350390625,0,1,0
577536.000010063,0.05875,0.04841145835,0.03484375,1,0,0
601088.000003825,0.05875,0.04841145835,0.03328125,0,0,1
389120.000002559,0.055859375,0.04841145835,0.0334765625,0,0,0
1476607.99994514,0.055859375,0.04216145835,0.0334765625,0,1,0
515072.000014621,0.055859375,0.04841145835,0.0315234375,0,0,1
551936.000014978,0.05875,0.04674479165,0.0315234375,0,1,1
997376.00001067,0.0530556495,0.04674479165,0.0315234375,1,0,0
2196479.99915426,0.05291536995,0.04059895835,0.0381640625,0,1,0
573439.999984681,0.047265625,0.0462588969,0.0283984375,1,0,1
575488.000003794,0.0571875,0.04841145835,0.0311328125,0,0,0
2616319.99987436,0.0571875,0.03815104165,0.0311328125,0,1,1
695296.000005454,0.0571875,0.04674479165,0.0283984375,0,0,0
2466816.00030802,0.0571875,0.04059895835,0.0260546875,0,1,0
1268735.99997528,0.051953125,0.037890625,0.0307421875,0,1,1
1192960.00003361,0.04986979165,0.045703125,0.0377734375,0,0,1
2276351.99946930,0.05299479165,0.03997395835,0.0326953125,0,1,1
1191936.00001172,0.047265625,0.03997395835,0.0264453125,0,0,1
1501183.99997961,0.039453125,0.036640625,0.0326953125,0,0,1
1104896.00001898,0.04518229165,0.036640625,0.0287890625,0,0,1
1255423.99999395,0.05299479165,0.036640625,0.0287890625,0,0,0
786431.999977625,0.04674479165,0.0403125,0.0244921875,0,0,1
961536.000018666,0.04674479165,0.04,0.0307421875,0,1,1
3021824.00124018,0.04518229165,0.036328125,0.0307421875,1,1,0
858111.999983743,0.04518229165,0.04,0.0252734375,0,0,1
825343.999973025,0.03815104165,0.03950520835,0.0283984375,0,0,0
884735.999994911,0.05299479165,0.03950520835,0.0307421875,0,0,0
1249279.99996876,0.05299479165,0.03950520835,0.0307421875,0,0,0
2561023.99989942,0.05299479165,0.036328125,0.0323046875,0,1,1
588800.000021125,0.05299479165,0.0403125,0.0252734375,0,0,1
1481728.00001275,0.05122395835,0.04,0.0307421875,0,1,0
5694463.99857667,0.05122395835,0.033984375,0.0307421875,0,1,0
2391040.00030105,0.03794270835,0.033984375,0.0291796875,1,0,1
719872.00000666,0.05122395835,0.0403125,0.0291796875,0,1,0
920576.000025271,0.04028645835,0.035859375,0.0268359375,1,0,0
982016.000028423,0.048828125,0.03544270835,0.0221484375,1,0,1
1014784.00000358,0.04028645835,0.03544270835,0.0315234375,1,0,1
1013760.00004890,0.04263020835,0.0371875,0.0315234375,1,0,0
1452032.00002704,0.047265625,0.0371875,0.0268359375,0,0,1
859136.00003481,0.047265625,0.0371875,0.0268359375,0,0,0
771071.999993986,0.04028645835,0.0371875,0.0307421875,0,0,0
1873919.99944928,0.04028645835,0.032734375,0.0254296875,0,1,1
1583104.00001110,0.05122395835,0.03635416665,0.0244921875,0,1,0
3452928.00137976,0.04986979165,0.03190104165,0.0291796875,1,1,0
1554431.99995985,0.03893229165,0.03190104165,0.0291796875,0,1,0
748544.000008208,0.04028645835,0.03635416665,0.0268359375,0,0,1
644095.999985364,0.03528645835,0.0371875,0.0241015625,1,0,1
636928.000009505,0.04622395835,0.0371875,0.0264453125,1,0,0
632832.000021602,0.04184895835,0.0371875,0.0221484375,0,0,1
659456.000008177,0.04184895835,0.0371875,0.0221484375,0,0,0
1252351.99999434,0.05122395835,0.0371875,0.0260546875,0,0,1
5068799.99860843,0.05122395835,0.029609375,0.0260546875,0,1,0
712704.000014496,0.04934895835,0.0371875,0.0237109375,1,0,1
797696.00001256,0.03841145835,0.0371875,0.0237109375,1,0,0
1813504.0002407,0.05122395835,0.035078125,0.0237109375,0,1,0
760831.99999858,0.04419270835,0.035078125,0.0240234375,1,0,1
986112.000020247,0.05122395835,0.034296875,0.0240234375,0,0,0
1081343.99995327,0.04770833335,0.033515625,0.0240234375,0,0,1
10587136.0026634,0.04770833335,0.03190104165,0.0240234375,0,1,0
787455.99998784,0.046875,0.03635416665,0.0240234375,1,0,1
2498559.99984719,0.046875,0.03033854165,0.0240234375,0,0,0
960511.999978245,0.04770833335,0.03635416665,0.0240234375,0,1,1
977920.000011785,0.04809895835,0.03635416665,0.0240234375,0,0,0
1247232.00000955,0.04028645835,0.035078125,0.0240234375,1,0,1
871423.999991544,0.04809895835,0.035078125,0.0240234375,0,0,1
1246208.00000575,0.044140625,0.03424479165,0.0240234375,0,0,0
1071103.99997312,0.044140625,0.03635416665,0.0240234375,0,0,1
1254400.00001208,0.04809895835,0.036875,0.0240234375,0,1,1
2117631.99993250,0.04341145835,0.034765625,0.0240234375,0,1,1
1745919.99997044,0.04341145835,0.034765625,0.0240234375,0,0,0
1187839.99995938,0.04263020835,0.034765625,0.0240234375,0,0,0
1547263.99995484,0.04263020835,0.038671875,0.0240234375,0,0,0
1350655.99997092,0.044140625,0.038671875,0.0240234375,1,1,0
643071.999980715,0.044140625,0.038984375,0.0240234375,1,0,0
690175.999989847,0.044140625,0.04,0.0240234375,0,1,1
822272.000004414,0.04028645835,0.034765625,0.0240234375,1,0,0
7968768.00052558,0.04809895835,0.034765625,0.0240234375,1,1,0
892927.999998903,0.04028645835,0.035078125,0.0240234375,1,0,0
806911.999985042,0.03872395835,0.04447916665,0.0240234375,0,0,1
1644543.99994195,0.03872395835,0.03924479165,0.0240234375,0,1,0
731135.999986655,0.03872395835,0.03841145835,0.0240234375,0,1,1
531456.000017912,0.04809895835,0.04364583335,0.0240234375,0,0,0
1360896.00005604,0.04427083335,0.03924479165,0.0240234375,1,1,0
784384.000012678,0.04239583335,0.03924479165,0.0240234375,1,0,1
463871.999993046,0.04622395835,0.04447916665,0.0217578125,0,0,1
1934336.00004553,0.04809895835,0.03330729165,0.0217578125,0,1,0
458752.00001389,0.03604166665,0.04447916665,0.0264453125,1,0,0
777216.000029968,0.04809895835,0.04447916665,0.0264453125,0,0,0
596991.999999458,0.04809895835,0.04447916665,0.0272265625,0,0,1
2112511.99999346,0.04809895835,0.03330729165,0.0248828125,0,1,1
563199.999996773,0.04809895835,0.04447916665,0.0248828125,0,0,0
263167.999998239,0.04419270835,0.04471354165,0.0248828125,1,0,0
468991.999997535,0.04419270835,0.04471354165,0.0272265625,0,0,1
542720.000007851,0.04028645835,0.043359375,0.0272265625,1,1,0
446463.999979705,0.04674479165,0.043359375,0.0272265625,1,0,0
1086464.00000590,0.04440104165,0.0395322021,0.0272265625,0,1,0
530432.000002454,0.04809895835,0.04080729165,0.0217578125,0,1,0
606208.000005273,0.04809895835,0.04388020835,0.0272265625,0,1,0
2091007.99964727,0.044140625,0.04158854165,0.0248828125,1,1,0
490496.000015927,0.04809895835,0.04471354165,0.0233203125,0,0,1
513023.999988483,0.04627604165,0.04408854165,0.0264453125,1,1,1
1213439.99999006,0.04653645835,0.03893229165,0.0287890625,1,1,0
1485823.9999642,0.04809895835,0.03690104165,0.0248828125,0,0,0
1356799.99997084,0.04419270835,0.03481770835,0.0295703125,1,0,0
1661951.99998195,0.04419270835,0.03716145835,0.0295703125,0,1,0
966656.000019044,0.04809895835,0.04263020835,0.0295703125,0,0,0
788480.000007468,0.04653645835,0.03763020835,0.0264453125,1,1,0
2039807.99923859,0.044140625,0.03528645835,0.0303515625,0,0,0
404480.000009096,0.06052534315,0.05127604165,0.0319140625,0,0,1
6057983.99945532,0.060440397,0.03997395835,0.0405078125,0,1,0
355327.999993602,0.0605379119,0.05127604165,0.0385546875,0,0,1
459775.999992885,0.060507118,0.05127604165,0.0385546875,0,0,0
2900991.99922704,0.0604693556,0.04674479165,0.0405078125,0,1,0
699392.00001811,0.060390625,0.048671875,0.0405078125,0,1,0
481280.000011063,0.060390625,0.048671875,0.0405078125,0,0,0
2494463.99975502,0.060390625,0.04518229165,0.0358203125,0,1,1
216064.000002109,0.060390625,0.05127604165,0.0358203125,0,0,0
6127616.00156002,0.060390625,0.03841145835,0.0358203125,0,1,0
424960.000015163,0.060390625,0.05127604165,0.0354296875,1,0,0
406527.999999934,0.060390625,0.05127604165,0.0338671875,0,0,1
376832.000001804,0.055859375,0.05127604165,0.0342578125,0,0,0
3351551.99984713,0.055859375,0.04361979165,0.0342578125,0,1,0
394240.000006520,0.055859375,0.05127604165,0.0315234375,0,0,1
882688.000025053,0.060390625,0.04815104165,0.0315234375,0,1,1
1119232.00003214,0.055859375,0.04815104165,0.0315234375,1,0,0
4924415.99850879,0.055859375,0.04205729165,0.0405078125,0,1,0
598016.00000376,0.05171875,0.04777323435,0.0291796875,1,0,1
452608.00000838,0.05796875,0.05127604165,0.0319140625,0,0,0
3768320.00127721,0.05796875,0.03893229165,0.0319140625,0,1,1
434175.999989201,0.05796875,0.04815104165,0.0291796875,0,0,0
5630975.99962462,0.060390625,0.04205729165,0.0268359375,0,1,0
1701888.00003245,0.053515625,0.037890625,0.0315234375,0,1,1
1610751.99994893,0.05143229165,0.047109375,0.0385546875,0,0,1
5990399.99938326,0.05611979165,0.04124042995,0.0366015625,0,1,1
1635328.00000366,0.039453125,0.037890625,0.0366015625,0,0,1
2021376.00063899,0.04674479165,0.037890625,0.0326953125,0,0,1
1387519.99998536,0.05611979165,0.037890625,0.0326953125,0,0,0
652288.000015687,0.04830729165,0.042578125,0.0252734375,0,0,1
1644544.00000102,0.04830729165,0.041015625,0.0346484375,0,1,1
6076415.99727297,0.04674479165,0.036328125,0.0346484375,1,1,0
952319.999974022,0.04674479165,0.041015625,0.0252734375,0,0,1
656383.999984921,0.03815104165,0.041015625,0.0291796875,0,0,0
552960.000022158,0.05611979165,0.041015625,0.0346484375,0,0,0
1370111.99997280,0.05611979165,0.041015625,0.0346484375,0,0,0
5126143.9983748,0.05611979165,0.036328125,0.0330859375,0,1,1
570368.000016353,0.05611979165,0.042578125,0.0260546875,0,0,1
3261440.00126651,0.05403645835,0.041015625,0.0346484375,0,1,0
12688383.9948443,0.05403645835,0.033984375,0.0346484375,0,1,0
2968575.99989734,0.03919270835,0.033984375,0.0299609375,1,0,1
809984.000014912,0.05403645835,0.042578125,0.0299609375,0,1,0
1214464.00001097,0.04153645835,0.036953125,0.0276171875,1,0,0
1078271.99999980,0.050390625,0.036171875,0.0229296875,1,0,1
1295359.99996413,0.04153645835,0.036171875,0.0362109375,1,0,1
2738175.99952032,0.04153645835,0.036171875,0.0326953125,0,0,1
17559552.0033043,0.05403645835,0.030703125,0.0362109375,0,1,0
831487.999994247,0.04388020835,0.039296875,0.0362109375,1,0,0
756736.000000937,0.048828125,0.039296875,0.0276171875,0,0,1
643071.999977734,0.048828125,0.039296875,0.0276171875,0,0,0
608256.000014615,0.04153645835,0.039296875,0.0362109375,0,0,0
2186240.00080039,0.04153645835,0.034609375,0.0268359375,0,1,1
5500928.00165721,0.05403645835,0.03736979165,0.0252734375,0,1,0
8349696.00260305,0.05143229165,0.03190104165,0.0307421875,1,1,0
2104319.99996064,0.03893229165,0.03190104165,0.0307421875,0,1,0
583680.000003373,0.04153645835,0.03736979165,0.0276171875,0,0,1
508928.000015847,0.03528645835,0.039296875,0.0241015625,1,0,1
576511.999998345,0.04778645835,0.039296875,0.0272265625,0,0,0
508928.000001937,0.04309895835,0.039296875,0.0229296875,0,0,1
489471.999982954,0.04309895835,0.039296875,0.0229296875,0,0,0
1717247.99943699,0.05403645835,0.039296875,0.0268359375,0,0,1
19808255.9933864,0.05403645835,0.030703125,0.0268359375,0,1,0
347135.999997104,0.05091145835,0.039296875,0.0237109375,1,0,1
